git,date,notes,freq,area,power,instrets,cycles,ifu wait,lsu wait,load seen,store seen,calc seen,csr seen,jump seen,branch seen,branch taken,access time,hit rate,miss penalty
6be2d5cb9e99a0c398c62a18a60155c5aa4211d3,2026-01-14T11:11:31,text,14016.240000,2.025e+00,202412647,2309857894,-,-,-,-,-,-,-,-,-,-,-,-
de08b96761aa94412122a5db2ae76d8a0426439d,2026-01-14T16:47:28,text,21200.200000,2.571e+00,202412647,2309857884,1851450451,255994785,16372851,7361371,121585033,4179960,52913362,38589077,-,-,-
adc231b2f88433a9af82ba0db898c9cfd2c8f4cb,2026-01-14T20:22:24,text,21202.720000,4.555e+00,202412647,2309857884,1851450451,255994785,16372851,7361371,121585033,4179960,52913362,38589077,-,-,-
e7c1f34631832f01266e34a9e017c7a8f2835ab3,2026-01-14T20:22:24,text,21202.720000,4.555e+00,202452821,9960328268,8507390786,1250484660,16387905,7371779,121599041,4180057,52913969,38589228,-,-,-
490f83279a27270f281aa24a49cd9a10036aac9d,2026-01-14T20:22:24,text,21712.040000,6.998e+00,202436413,4407857307,3100050610,1105370283,16381975,7367825,121593339,4180020,52913184,38588652,-,-,-
